prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
61444,2.39265110000e+16,22912021,14,Aqua Maris Baby nasal drops (AHA Sales Services Ltd),,,Spray,,Nasal Drops,October 2014,22912021,,,,,,,,,0,12500100
