prodcode,dmdcode,gemscriptcode,therapyevents,productname,ingredient,strength,formulation,routeofadministration,bnftext,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,slashcountinchapter,bnfchapter
70456,3.44599110000e+16,77014021,1255,YES VM vaginal moisturiser tube (The Yes Yes Company Ltd),,,,,Vaginal Moisturiser,October 2017,77014021,,,,,,,,,0,71520000
